num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
2145,5,5,5,107,5,0,112,1
2146,1,1,1,111,1,0,112,1
2147,1,1,1,111,1,0,112,1
2148,1,1,1,111,1,0,112,1
2149,11,11,11,101,11,0,112,1
2150,46,46,46,66,46,0,112,1
2151,1,1,1,111,1,0,112,1
2152,109,109,109,3,109,0,112,1
2153,1,1,1,111,1,0,112,1
2154,105,105,105,7,105,0,112,1
2155,1,1,1,111,1,0,112,1
2156,1,1,1,111,1,0,112,1
2157,34,34,4,108,1,3,112,19
2158,112,112,112,0,112,0,112,1
2159,1,1,1,111,1,0,112,1
2160,3,3,2,110,1,1,112,2
2161,3,3,3,109,3,0,112,1
2162,1,1,1,111,1,0,112,1
2163,2,2,2,110,2,0,112,1
2164,1,1,1,111,1,0,112,1
2165,2,2,2,110,2,0,112,1
2166,112,112,112,0,112,0,112,1
2167,12,12,12,100,12,0,112,1
2168,20,20,20,92,20,0,112,1
2169,27,27,27,85,27,0,112,1
2170,83,83,83,29,83,0,112,1
2171,11,11,11,101,11,0,112,1
2172,6,6,6,106,6,0,112,1
2173,32,32,32,80,32,0,112,1
2174,31,31,31,81,31,0,112,1
2175,16,16,16,96,16,0,112,1
2176,1,1,1,111,1,0,112,1
2177,110,110,110,2,110,0,112,1
2178,1,1,1,111,1,0,112,1
2179,1,1,1,111,1,0,112,1
2180,8,8,8,104,8,0,112,1
2181,1,1,1,111,1,0,112,1
2182,2,2,2,110,2,0,112,1
2183,112,112,112,0,112,0,112,1
2184,112,112,112,0,112,0,112,1
2185,108,108,108,4,108,0,112,1
2186,1,1,1,111,1,0,112,1
2187,45,45,32,80,20,12,112,3
2188,4,4,4,108,4,0,112,1
2189,34,34,33,79,32,1,112,2
2190,34,34,34,78,34,0,112,1
2191,32,32,32,80,32,0,112,1
2192,10,10,10,102,10,0,112,1
2193,1,1,1,111,1,0,112,1
2194,1,1,1,111,1,0,112,1
2195,31,31,31,81,31,0,112,1
2196,3,3,3,109,3,0,112,1
2197,7,7,7,105,7,0,112,1
2198,1,1,1,111,1,0,112,1
2199,1,1,1,111,1,0,112,1
2200,31,31,31,81,31,0,112,1
2201,4,4,4,108,4,0,112,1
2202,1,1,1,111,1,0,112,1
2203,5,5,5,107,5,0,112,1
2204,1,1,1,111,1,0,112,1
2205,1,1,1,111,1,0,112,1
2206,1,1,1,111,1,0,112,1
2207,8,8,8,104,8,0,112,1
2208,1,1,1,111,1,0,112,1
2209,3,3,3,109,3,0,112,1
2210,1,1,1,111,1,0,112,1
2211,2,2,2,110,2,0,112,1
2212,37,37,37,75,37,0,112,1
2213,17,17,17,95,17,0,112,1
2214,99,99,99,13,99,0,112,1
2215,1,1,1,111,1,0,112,1
2216,4,4,4,108,4,0,112,1
2217,7,7,7,105,7,0,112,1
2218,27,27,27,85,27,0,112,1
2219,1,1,1,111,1,0,112,1
2220,1,1,1,111,1,0,112,1
2221,4,4,4,108,4,0,112,1
2222,1,1,1,111,1,0,112,1
2223,5,5,5,107,5,0,112,1
2224,8,8,8,104,8,0,112,1
2225,8,8,8,104,8,0,112,1
2226,7,7,7,105,7,0,112,1
2227,3,3,3,109,3,0,112,1
2228,4,4,4,108,4,0,112,1
2229,14,14,14,98,14,0,112,1
2230,5,5,5,107,5,0,112,1
2231,3,3,3,109,3,0,112,1
2232,112,112,112,0,112,0,112,1
2233,109,109,109,3,109,0,112,1
2234,1,1,1,111,1,0,112,1
2235,1,1,1,111,1,0,112,1
2236,6,6,6,106,6,0,112,1
2237,1,1,1,111,1,0,112,1
2238,1,1,1,111,1,0,112,1
2239,1,1,1,111,1,0,112,1
2240,1,1,1,111,1,0,112,1
2241,1,1,1,111,1,0,112,1
2242,1,1,1,111,1,0,112,1
2243,1,1,1,111,1,0,112,1
2244,1,1,1,111,1,0,112,1
2245,7,7,7,105,7,0,112,1
2246,1,1,1,111,1,0,112,1
2247,31,31,31,81,31,0,112,1
2248,23,23,23,89,23,0,112,1
2249,1,1,1,111,1,0,112,1
2250,112,112,112,0,112,0,112,1
2251,1,1,1,111,1,0,112,1
2252,1,1,1,111,1,0,112,1
2253,1,1,1,111,1,0,112,1
2254,10,10,10,102,10,0,112,1
2255,11,11,11,101,11,0,112,1
2256,8,8,8,104,8,0,112,1
2257,31,31,31,81,31,0,112,1
2258,109,109,109,3,109,0,112,1
2259,109,109,109,3,109,0,112,1
2260,1,1,1,111,1,0,112,1
2261,26,26,26,86,26,0,112,1
2262,1,1,1,111,1,0,112,1
2263,1,1,1,111,1,0,112,1
2264,3,3,3,109,3,0,112,1
2265,5,5,5,107,5,0,112,1
2266,98,98,55,57,20,35,112,5
2267,5,5,5,107,5,0,112,1
2268,2,2,2,110,2,0,112,1
2269,2,2,2,110,2,0,112,1
2270,80,80,80,32,80,0,112,1
2271,1,1,1,111,1,0,112,1
2272,1,1,1,111,1,0,112,1
2273,1,1,1,111,1,0,112,1
2274,1,1,1,111,1,0,112,1
2275,1,1,1,111,1,0,112,1
2276,7,7,7,105,7,0,112,1
2277,1,1,1,111,1,0,112,1
2278,5,5,5,107,5,0,112,1
2279,1,1,1,111,1,0,112,1
2280,1,1,1,111,1,0,112,1
2281,10,10,10,102,10,0,112,1
2282,101,101,101,11,101,0,112,1
2283,1,1,1,111,1,0,112,1
2284,21,21,21,91,21,0,112,1
2285,3,3,3,109,3,0,112,1
2286,8,8,8,104,8,0,112,1
2287,11,11,11,101,11,0,112,1
2288,6,6,6,106,6,0,112,1
2289,111,111,111,1,111,0,112,1
2290,35,35,35,77,35,0,112,1
2291,3,3,3,109,3,0,112,1
2292,112,112,112,0,112,0,112,1
2293,40,40,40,72,40,0,112,1
2294,27,27,27,85,27,0,112,1
2295,29,29,29,83,29,0,112,1
2296,1,1,1,111,1,0,112,1
2297,5,5,5,107,5,0,112,1
2298,3,3,3,109,3,0,112,1
2299,70,70,70,42,70,0,112,1
2300,81,81,81,31,81,0,112,1
2301,1,1,1,111,1,0,112,1
2302,13,13,13,99,13,0,112,1
2303,1,1,1,111,1,0,112,1
2304,112,112,112,0,112,0,112,1
2305,54,54,54,58,54,0,112,1
2306,224,224,110,2,29,81,112,4
2307,1,1,1,111,1,0,112,1
2308,15,15,15,97,15,0,112,1
2309,23,23,23,89,23,0,112,1
2310,7,7,7,105,7,0,112,1
2311,1,1,1,111,1,0,112,1
2312,1,1,1,111,1,0,112,1
2313,1,1,1,111,1,0,112,1
2314,2,2,2,110,2,0,112,1
2315,112,112,112,0,112,0,112,1
2316,109,109,109,3,109,0,112,1
2317,4,4,4,108,4,0,112,1
2318,1,1,1,111,1,0,112,1
2319,44,44,39,73,34,5,112,2
2320,124,124,112,0,106,6,112,3
2321,33,33,33,79,33,0,112,1
2322,1,1,1,111,1,0,112,1
2323,25,25,25,87,25,0,112,1
2324,1,1,1,111,1,0,112,1
2325,6,6,6,106,6,0,112,1
2326,11,11,11,101,11,0,112,1
2327,11,11,11,101,11,0,112,1
2328,4,4,4,108,4,0,112,1
2329,103,103,103,9,103,0,112,1
2330,1,1,1,111,1,0,112,1
2331,7,7,7,105,7,0,112,1
2332,18,18,18,94,18,0,112,1
2333,110,110,110,2,110,0,112,1
2334,22,22,22,90,22,0,112,1
2335,3,3,3,109,3,0,112,1
2336,7,7,7,105,7,0,112,1
2337,9,9,9,103,9,0,112,1
2338,20,20,20,92,20,0,112,1
2339,35,35,34,78,33,1,112,2
2340,10,10,10,102,10,0,112,1
2341,8,8,8,104,8,0,112,1
2342,81,81,81,31,81,0,112,1
2343,8,8,8,104,8,0,112,1
2344,1,1,1,111,1,0,112,1
2345,11,11,11,101,11,0,112,1
2346,108,108,108,4,108,0,112,1
2347,6,6,6,106,6,0,112,1
2348,106,106,106,6,106,0,112,1
2349,10,10,10,102,10,0,112,1
2350,1,1,1,111,1,0,112,1
2351,81,81,81,31,81,0,112,1
2352,1,1,1,111,1,0,112,1
2353,11,11,11,101,11,0,112,1
2354,8,8,8,104,8,0,112,1
2355,9,9,9,103,9,0,112,1
2356,69,69,69,43,69,0,112,1
2357,51,51,51,61,51,0,112,1
2358,1,1,1,111,1,0,112,1
2359,1,1,1,111,1,0,112,1
2360,3,3,3,109,3,0,112,1
2361,8,8,8,104,8,0,112,1
2362,4,4,4,108,4,0,112,1
2363,14,14,14,98,14,0,112,1
2364,51,51,51,61,51,0,112,1
2365,111,111,111,1,111,0,112,1
2366,1,1,1,111,1,0,112,1
2367,102,102,102,10,102,0,112,1
2368,1,1,1,111,1,0,112,1
2369,1,1,1,111,1,0,112,1
2370,1,1,1,111,1,0,112,1
2371,16,16,16,96,16,0,112,1
2372,1,1,1,111,1,0,112,1
2373,1,1,1,111,1,0,112,1
2374,81,81,81,31,81,0,112,1
2375,4,4,4,108,4,0,112,1
2376,1,1,1,111,1,0,112,1
2377,1,1,1,111,1,0,112,1
2378,1,1,1,111,1,0,112,1
2379,4,4,4,108,4,0,112,1
2380,5,5,5,107,5,0,112,1
2381,12,12,12,100,12,0,112,1
2382,1,1,1,111,1,0,112,1
2383,27,27,27,85,27,0,112,1
2384,52,52,52,60,52,0,112,1
2385,1,1,1,111,1,0,112,1
2386,1,1,1,111,1,0,112,1
2387,1,1,1,111,1,0,112,1
2388,7,7,7,105,7,0,112,1
2389,7,7,7,105,7,0,112,1
2390,2,2,2,110,2,0,112,1
2391,9,9,9,103,9,0,112,1
2392,33,33,33,79,33,0,112,1
2393,20,20,20,92,20,0,112,1
2394,2,2,2,110,2,0,112,1
2395,5,5,5,107,5,0,112,1
2396,1,1,1,111,1,0,112,1
2397,3,3,3,109,3,0,112,1
2398,1,1,1,111,1,0,112,1
2399,4,4,4,108,4,0,112,1
2400,7,7,7,105,7,0,112,1
2401,2,2,2,110,2,0,112,1
2402,3,3,3,109,3,0,112,1
2403,1,1,1,111,1,0,112,1
2404,5,5,5,107,5,0,112,1
2405,9,9,9,103,9,0,112,1
2406,112,112,112,0,112,0,112,1
2407,3,3,3,109,3,0,112,1
2408,1,1,1,111,1,0,112,1
2409,17,17,15,97,14,1,112,3
2410,87,87,87,25,87,0,112,1
2411,7,7,7,105,7,0,112,1
2412,4,4,4,108,4,0,112,1
2413,11,11,11,101,11,0,112,1
2414,1,1,1,111,1,0,112,1
2415,1,1,1,111,1,0,112,1
2416,11,11,11,101,11,0,112,1
2417,7,7,7,105,7,0,112,1
2418,12,12,12,100,12,0,112,1
2419,1,1,1,111,1,0,112,1
2420,2,2,2,110,2,0,112,1
2421,1,1,1,111,1,0,112,1
2422,110,110,110,2,110,0,112,1
2423,2,2,2,110,2,0,112,1
2424,1,1,1,111,1,0,112,1
2425,7,7,6,106,5,1,112,2
2426,105,105,105,7,105,0,112,1
2427,1,1,1,111,1,0,112,1
2428,1,1,1,111,1,0,112,1
2429,1,1,1,111,1,0,112,1
2430,1,1,1,111,1,0,112,1
2431,16,16,16,96,16,0,112,1
2432,1,1,1,111,1,0,112,1
2433,1,1,1,111,1,0,112,1
2434,2,2,2,110,2,0,112,1
2435,1,1,1,111,1,0,112,1
2436,5,5,5,107,5,0,112,1
2437,119,119,112,0,105,7,112,2
2438,1,1,1,111,1,0,112,1
2439,1,1,1,111,1,0,112,1
2440,1,1,1,111,1,0,112,1
2441,4,4,4,108,4,0,112,1
2442,106,106,106,6,106,0,112,1
2443,1,1,1,111,1,0,112,1
2444,2,2,2,110,2,0,112,1
2445,1,1,1,111,1,0,112,1
2446,21,21,21,91,21,0,112,1
2447,1,1,1,111,1,0,112,1
2448,1,1,1,111,1,0,112,1
2449,148,148,20,92,0,20,112,16
2450,8,8,8,104,8,0,112,1
2451,1,1,1,111,1,0,112,1
2452,3,3,3,109,3,0,112,1
2453,1,1,1,111,1,0,112,1
2454,1,1,1,111,1,0,112,1
2455,1,1,1,111,1,0,112,1
2456,1,1,1,111,1,0,112,1
2457,1,1,1,111,1,0,112,1
2458,4,4,4,108,4,0,112,1
2459,1,1,1,111,1,0,112,1
2460,112,112,112,0,112,0,112,1
2461,5,5,5,107,5,0,112,1
2462,1,1,1,111,1,0,112,1
2463,5,5,5,107,5,0,112,1
2464,6,6,6,106,6,0,112,1
2465,31,31,31,81,31,0,112,1
2466,7,7,7,105,7,0,112,1
2467,1,1,1,111,1,0,112,1
2468,5,5,5,107,5,0,112,1
2469,5,5,5,107,5,0,112,1
2470,23,23,23,89,23,0,112,1
2471,111,111,111,1,111,0,112,1
2472,79,79,79,33,79,0,112,1
2473,1,1,1,111,1,0,112,1
2474,7,7,7,105,7,0,112,1
2475,14,14,14,98,14,0,112,1
2476,1,1,1,111,1,0,112,1
2477,80,80,80,32,80,0,112,1
2478,12,12,12,100,12,0,112,1
2479,14,14,14,98,14,0,112,1
2480,1,1,1,111,1,0,112,1
2481,12,12,12,100,12,0,112,1
2482,3,3,3,109,3,0,112,1
2483,14,14,14,98,14,0,112,1
2484,1,1,1,111,1,0,112,1
2485,7,7,7,105,7,0,112,1
2486,6,6,6,106,6,0,112,1
2487,1,1,1,111,1,0,112,1
2488,1,1,1,111,1,0,112,1
2489,1,1,1,111,1,0,112,1
2490,1,1,1,111,1,0,112,1
2491,5,5,5,107,5,0,112,1
2492,1,1,1,111,1,0,112,1
2493,4,4,4,108,4,0,112,1
2494,1,1,1,111,1,0,112,1
2495,2,2,2,110,2,0,112,1
2496,1,1,1,111,1,0,112,1
2497,4,4,4,108,4,0,112,1
2498,1,1,1,111,1,0,112,1
2499,1,1,1,111,1,0,112,1
2500,1,1,1,111,1,0,112,1
2501,32,32,32,80,32,0,112,1
2502,28,28,28,84,28,0,112,1
2503,21,21,21,91,21,0,112,1
2504,12,12,12,100,12,0,112,1
2505,4,4,4,108,4,0,112,1
2506,14,14,14,98,14,0,112,1
2507,11,11,11,101,11,0,112,1
2508,14,14,14,98,14,0,112,1
2509,34,34,34,78,34,0,112,1
2510,5,5,5,107,5,0,112,1
2511,3,3,3,109,3,0,112,1
2512,83,83,83,29,83,0,112,1
2513,81,81,81,31,81,0,112,1
2514,110,110,110,2,110,0,112,1
2515,4,4,4,108,4,0,112,1
2516,4,4,4,108,4,0,112,1
2517,52,52,52,60,52,0,112,1
2518,1,1,1,111,1,0,112,1
2519,1,1,1,111,1,0,112,1
2520,1,1,1,111,1,0,112,1
2521,12,12,12,100,12,0,112,1
2522,12,12,12,100,12,0,112,1
2523,1,1,1,111,1,0,112,1
2524,7,7,7,105,7,0,112,1
2525,10,10,10,102,10,0,112,1
2526,1,1,1,111,1,0,112,1
2527,1,1,1,111,1,0,112,1
2528,45,45,44,68,43,1,112,2
2529,26,26,26,86,26,0,112,1
2530,14,14,14,98,14,0,112,1
2531,4,4,4,108,4,0,112,1
2532,6,6,6,106,6,0,112,1
2533,1,1,1,111,1,0,112,1
2534,3,3,3,109,3,0,112,1
2535,1,1,1,111,1,0,112,1
2536,1,1,1,111,1,0,112,1
2537,31,31,31,81,31,0,112,1
2538,24,24,24,88,24,0,112,1
2539,81,81,81,31,81,0,112,1
2540,17,17,17,95,17,0,112,1
2541,4,4,4,108,4,0,112,1
2542,6,6,6,106,6,0,112,1
2543,3,3,3,109,3,0,112,1
2544,1,1,1,111,1,0,112,1
2545,26,26,23,89,20,3,112,2
2546,8,8,8,104,8,0,112,1
2547,14,14,14,98,14,0,112,1
2548,3,3,3,109,3,0,112,1
2549,1,1,1,111,1,0,112,1
2550,1,1,1,111,1,0,112,1
2551,2,2,2,110,2,0,112,1
2552,1,1,1,111,1,0,112,1
2553,13,13,13,99,13,0,112,1
2554,3,3,3,109,3,0,112,1
2555,12,12,12,100,12,0,112,1
2556,1,1,1,111,1,0,112,1
2557,1,1,1,111,1,0,112,1
2558,6,6,6,106,6,0,112,1
2559,7,7,7,105,7,0,112,1
2560,1,1,1,111,1,0,112,1
2561,1,1,1,111,1,0,112,1
2562,6,6,6,106,6,0,112,1
2563,16,16,14,98,12,2,112,2
2564,7,7,7,105,7,0,112,1
2565,1,1,1,111,1,0,112,1
2566,1,1,1,111,1,0,112,1
2567,3,3,3,109,3,0,112,1
2568,1,1,1,111,1,0,112,1
2569,1,1,1,111,1,0,112,1
2570,1,1,1,111,1,0,112,1
2571,1,1,1,111,1,0,112,1
2572,1,1,1,111,1,0,112,1
2573,1,1,1,111,1,0,112,1
2574,20,20,20,92,20,0,112,1
2575,1,1,1,111,1,0,112,1
2576,3,3,3,109,3,0,112,1
2577,1,1,1,111,1,0,112,1
2578,1,1,1,111,1,0,112,1
2579,1,1,1,111,1,0,112,1
2580,2,2,2,110,2,0,112,1
2581,4,4,4,108,4,0,112,1
2582,1,1,1,111,1,0,112,1
2583,3,3,3,109,3,0,112,1
2584,1,1,1,111,1,0,112,1
2585,71,71,71,41,71,0,112,1
2586,105,105,105,7,105,0,112,1
2587,32,32,32,80,32,0,112,1
2588,112,112,112,0,112,0,112,1
2589,8,8,8,104,8,0,112,1
2590,3,3,3,109,3,0,112,1
2591,112,112,112,0,112,0,112,1
2592,13,13,13,99,13,0,112,1
2593,9,9,9,103,9,0,112,1
2594,3,3,3,109,3,0,112,1
2595,6,6,6,106,6,0,112,1
2596,6,6,6,106,6,0,112,1
2597,1,1,1,111,1,0,112,1
2598,8,8,8,104,8,0,112,1
2599,24,24,24,88,24,0,112,1
2600,25,25,25,87,25,0,112,1
2601,1,1,1,111,1,0,112,1
2602,5,5,5,107,5,0,112,1
2603,1,1,1,111,1,0,112,1
2604,4,4,4,108,4,0,112,1
2605,1,1,1,111,1,0,112,1
2606,12,12,12,100,12,0,112,1
2607,107,107,107,5,107,0,112,1
2608,1,1,1,111,1,0,112,1
2609,1,1,1,111,1,0,112,1
2610,1,1,1,111,1,0,112,1
2611,4,4,4,108,4,0,112,1
2612,18,18,18,94,18,0,112,1
2613,5,5,5,107,5,0,112,1
2614,3,3,3,109,3,0,112,1
2615,1,1,1,111,1,0,112,1
2616,5,5,5,107,5,0,112,1
2617,5,5,5,107,5,0,112,1
2618,4,4,4,108,4,0,112,1
2619,2,2,2,110,2,0,112,1
2620,2,2,2,110,2,0,112,1
2621,98,98,98,14,98,0,112,1
2622,111,111,111,1,111,0,112,1
2623,96,96,96,16,96,0,112,1
2624,112,112,112,0,112,0,112,1
2625,1,1,1,111,1,0,112,1
2626,1,1,1,111,1,0,112,1
2627,1,1,1,111,1,0,112,1
2628,1,1,1,111,1,0,112,1
2629,1,1,1,111,1,0,112,1
2630,1,1,1,111,1,0,112,1
2631,1,1,1,111,1,0,112,1
2632,1,1,1,111,1,0,112,1
2633,1,1,1,111,1,0,112,1
2634,1,1,1,111,1,0,112,1
2635,1,1,1,111,1,0,112,1
2636,1,1,1,111,1,0,112,1
2637,1,1,1,111,1,0,112,1
2638,1,1,1,111,1,0,112,1
2639,1,1,1,111,1,0,112,1
2640,1,1,1,111,1,0,112,1
2641,1,1,1,111,1,0,112,1
2642,3,3,3,109,3,0,112,1
2643,1,1,1,111,1,0,112,1
2644,1,1,1,111,1,0,112,1
2645,10,10,10,102,10,0,112,1
2646,3,3,3,109,3,0,112,1
2647,1,1,1,111,1,0,112,1
2648,30,30,30,82,30,0,112,1
2649,11,11,11,101,11,0,112,1
2650,11,11,11,101,11,0,112,1
2651,1,1,1,111,1,0,112,1
2652,1,1,1,111,1,0,112,1
2653,1,1,1,111,1,0,112,1
2654,1,1,1,111,1,0,112,1
2655,1,1,1,111,1,0,112,1
2656,1,1,1,111,1,0,112,1
2657,1,1,1,111,1,0,112,1
2658,2,2,1,111,0,1,112,2
2659,1,1,1,111,1,0,112,1
2660,1,1,1,111,1,0,112,1
2661,1,1,1,111,1,0,112,1
2662,3,3,3,109,3,0,112,1
2663,6,6,6,106,6,0,112,1
2664,1,1,1,111,1,0,112,1
2665,11,11,11,101,11,0,112,1
2666,112,112,112,0,112,0,112,1
2667,3,3,3,109,3,0,112,1
2668,1,1,1,111,1,0,112,1
2669,3,3,3,109,3,0,112,1
2670,1,1,1,111,1,0,112,1
2671,81,81,81,31,81,0,112,1
2672,80,80,80,32,80,0,112,1
2673,12,12,12,100,12,0,112,1
2674,1,1,1,111,1,0,112,1
2675,113,113,111,1,110,1,112,3
2676,16,16,16,96,16,0,112,1
2677,3,3,3,109,3,0,112,1
2678,1,1,1,111,1,0,112,1
2679,1,1,1,111,1,0,112,1
2680,6,6,6,106,6,0,112,1
2681,1,1,1,111,1,0,112,1
2682,4,4,4,108,4,0,112,1
2683,7,7,7,105,7,0,112,1
2684,1,1,1,111,1,0,112,1
2685,1,1,1,111,1,0,112,1
2686,3,3,3,109,3,0,112,1
2687,5,5,5,107,5,0,112,1
2688,1,1,1,111,1,0,112,1
2689,3,3,3,109,3,0,112,1
2690,1,1,1,111,1,0,112,1
2691,1,1,1,111,1,0,112,1
2692,1,1,1,111,1,0,112,1
2693,11,11,11,101,11,0,112,1
2694,32,32,32,80,32,0,112,1
2695,1,1,1,111,1,0,112,1
2696,7,7,6,106,5,1,112,2
2697,5,5,4,108,3,1,112,2
2698,2,2,2,110,2,0,112,1
2699,42,42,42,70,42,0,112,1
2700,1,1,1,111,1,0,112,1
2701,1,1,1,111,1,0,112,1
2702,1,1,1,111,1,0,112,1
2703,23,23,23,89,23,0,112,1
2704,6,6,6,106,6,0,112,1
2705,6,6,6,106,6,0,112,1
2706,3,3,3,109,3,0,112,1
2707,1,1,1,111,1,0,112,1
2708,3,3,3,109,3,0,112,1
2709,27,27,27,85,27,0,112,1
2710,1,1,1,111,1,0,112,1
2711,7,7,7,105,7,0,112,1
2712,1,1,1,111,1,0,112,1
2713,1,1,1,111,1,0,112,1
2714,3,3,3,109,3,0,112,1
2715,1,1,1,111,1,0,112,1
2716,1,1,1,111,1,0,112,1
2717,50,50,50,62,50,0,112,1
2718,11,11,10,102,9,1,112,2
2719,5,5,5,107,5,0,112,1
2720,1,1,1,111,1,0,112,1
2721,3,3,3,109,3,0,112,1
2722,110,110,110,2,110,0,112,1
2723,1,1,1,111,1,0,112,1
2724,6,6,6,106,6,0,112,1
2725,1,1,1,111,1,0,112,1
2726,17,17,10,102,5,5,112,4
2727,95,95,95,17,95,0,112,1
2728,1,1,1,111,1,0,112,1
2729,28,28,28,84,28,0,112,1
2730,5,5,5,107,5,0,112,1
2731,1,1,1,111,1,0,112,1
2732,1,1,1,111,1,0,112,1
2733,1,1,1,111,1,0,112,1
2734,1,1,1,111,1,0,112,1
2735,1,1,1,111,1,0,112,1
2736,10,10,10,102,10,0,112,1
2737,1,1,1,111,1,0,112,1
2738,2,2,2,110,2,0,112,1
2739,112,112,112,0,112,0,112,1
2740,11,11,11,101,11,0,112,1
2741,3,3,3,109,3,0,112,1
2742,34,34,34,78,34,0,112,1
2743,77,77,77,35,77,0,112,1
2744,31,31,27,85,23,4,112,2
2745,20,20,20,92,20,0,112,1
2746,1,1,1,111,1,0,112,1
2747,9,9,9,103,9,0,112,1
2748,1,1,1,111,1,0,112,1
2749,1,1,1,111,1,0,112,1
2750,1,1,1,111,1,0,112,1
2751,4,4,4,108,4,0,112,1
2752,18,18,18,94,18,0,112,1
2753,1,1,1,111,1,0,112,1
2754,1,1,1,111,1,0,112,1
2755,15,15,15,97,15,0,112,1
2756,90,90,79,33,70,9,112,3
2757,4,4,4,108,4,0,112,1
2758,1,1,1,111,1,0,112,1
2759,81,81,81,31,81,0,112,1
2760,1,1,1,111,1,0,112,1
2761,1,1,1,111,1,0,112,1
2762,111,111,111,1,111,0,112,1
2763,3,3,3,109,3,0,112,1
2764,3,3,3,109,3,0,112,1
2765,7,7,7,105,7,0,112,1
2766,1,1,1,111,1,0,112,1
2767,1,1,1,111,1,0,112,1
2768,1,1,1,111,1,0,112,1
2769,31,31,31,81,31,0,112,1
2770,1,1,1,111,1,0,112,1
2771,1,1,1,111,1,0,112,1
2772,1,1,1,111,1,0,112,1
2773,5,5,5,107,5,0,112,1
2774,3,3,3,109,3,0,112,1
2775,1,1,1,111,1,0,112,1
2776,31,31,31,81,31,0,112,1
2777,1,1,1,111,1,0,112,1
2778,117,117,111,1,107,4,112,3
2779,1,1,1,111,1,0,112,1
2780,17,17,17,95,17,0,112,1
2781,4,4,4,108,4,0,112,1
2782,4,4,4,108,4,0,112,1
2783,8,8,8,104,8,0,112,1
2784,4,4,4,108,4,0,112,1
2785,5,5,5,107,5,0,112,1
2786,5,5,5,107,5,0,112,1
2787,5,5,5,107,5,0,112,1
2788,3,3,3,109,3,0,112,1
2789,1,1,1,111,1,0,112,1
2790,1,1,1,111,1,0,112,1
2791,3,3,3,109,3,0,112,1
2792,1,1,1,111,1,0,112,1
2793,1,1,1,111,1,0,112,1
2794,3,3,3,109,3,0,112,1
2795,1,1,1,111,1,0,112,1
2796,1,1,1,111,1,0,112,1
2797,58,58,51,61,44,7,112,2
2798,3,3,3,109,3,0,112,1
2799,1,1,1,111,1,0,112,1
2800,2,2,2,110,2,0,112,1
2801,1,1,1,111,1,0,112,1
2802,98,98,98,14,98,0,112,1
2803,7,7,7,105,7,0,112,1
2804,3,3,3,109,3,0,112,1
2805,1,1,1,111,1,0,112,1
2806,2,2,2,110,2,0,112,1
2807,1,1,1,111,1,0,112,1
2808,12,12,12,100,12,0,112,1
2809,17,17,6,106,4,2,112,9
2810,100,100,100,12,100,0,112,1
2811,1,1,1,111,1,0,112,1
2812,7,7,7,105,7,0,112,1
2813,4,4,4,108,4,0,112,1
2814,1,1,1,111,1,0,112,1
2815,3,3,3,109,3,0,112,1
2816,1,1,1,111,1,0,112,1
2817,1,1,1,111,1,0,112,1
2818,6,6,6,106,6,0,112,1
2819,5,5,5,107,5,0,112,1
2820,5,5,4,108,3,1,112,2
2821,2,2,2,110,2,0,112,1
2822,4,4,4,108,4,0,112,1
2823,15,15,15,97,15,0,112,1
2824,1,1,1,111,1,0,112,1
2825,21,21,20,92,19,1,112,2
2826,63,63,63,49,63,0,112,1
2827,3,3,3,109,3,0,112,1
2828,1,1,1,111,1,0,112,1
2829,1,1,1,111,1,0,112,1
2830,1,1,1,111,1,0,112,1
2831,1,1,1,111,1,0,112,1
2832,1,1,1,111,1,0,112,1
2833,4,4,4,108,4,0,112,1
2834,112,112,112,0,112,0,112,1
2835,1,1,1,111,1,0,112,1
2836,17,17,17,95,17,0,112,1
2837,2,2,2,110,2,0,112,1
2838,3,3,3,109,3,0,112,1
2839,4,4,3,109,2,1,112,2
2840,1,1,1,111,1,0,112,1
2841,1,1,1,111,1,0,112,1
2842,30,30,30,82,30,0,112,1
2843,5,5,5,107,5,0,112,1
2844,7,7,7,105,7,0,112,1
2845,33,33,33,79,33,0,112,1
2846,12,12,2,110,0,2,112,6
2847,14,14,14,98,14,0,112,1
2848,9,9,9,103,9,0,112,1
2849,3,3,2,110,1,1,112,2
2850,1,1,1,111,1,0,112,1
2851,10,10,10,102,10,0,112,1
2852,5,5,5,107,5,0,112,1
2853,1,1,1,111,1,0,112,1
2854,5,5,5,107,5,0,112,1
2855,3,3,3,109,3,0,112,1
2856,6,6,6,106,6,0,112,1
2857,5,5,5,107,5,0,112,1
2858,5,5,5,107,5,0,112,1
2859,2,2,2,110,2,0,112,1
2860,1,1,1,111,1,0,112,1
2861,51,51,51,61,51,0,112,1
2862,111,111,111,1,111,0,112,1
2863,1,1,1,111,1,0,112,1
2864,111,111,111,1,111,0,112,1
2865,22,22,22,90,22,0,112,1
2866,1,1,1,111,1,0,112,1
2867,9,9,9,103,9,0,112,1
2868,1,1,1,111,1,0,112,1
2869,1,1,1,111,1,0,112,1
2870,112,112,112,0,112,0,112,1
2871,5,5,5,107,5,0,112,1
2872,1,1,1,111,1,0,112,1
2873,1,1,1,111,1,0,112,1
2874,1,1,1,111,1,0,112,1
2875,6,6,6,106,6,0,112,1
2876,31,31,31,81,31,0,112,1
2877,30,30,30,82,30,0,112,1
