Seq_id	Size	Description
35	+	1649168	1652754	3586
36	-	2872452	2868854	3598
37	-	3301181	3297583	3598
40	+	871201	874788	3587
41	-	1892323	1888725	3598
42	-	1347257	1343640	3617
43	+	2927553	2931098	3545
44	-	2011924	2008313	3611
45	+	2733982	2737568	3586
47	+	1691684	1695242	3558
51	+	3264728	3268315	3587
53	+	3098509	3102101	3592
56	+	2899907	2903526	3619
57	-	2192638	2189052	3586
58	+	1954535	1958128	3593
60	-	3398576	3395078	3498
63	+	2126783	2130375	3592
65	+	1923156	1926714	3558
67	+	2289865	2293457	3592
68	-	2990193	2986589	3604
70	+	701144	704724	3580
71	-	2445581	2441995	3586
74	+	2038318	2041904	3586
75	+	2815019	2818606	3587
76	+	587176	590762	3586
77	+	1953223	1956816	3593
78	+	1948406	1951999	3593
79	-	2128482	2124872	3610
81	-	1920914	1917328	3586
82	-	2002982	1999412	3570
90	+	2025107	2028665	3558
91	-	2632078	2628508	3570
92	-	2138610	2134976	3634
95	-	2465995	2462425	3570
96	+	29	3636	3607
99	+	1934641	1938234	3593
100	-	2257497	2253911	3586
102	-	2482391	2478793	3598
105	-	1008160	1004616	3544
106	-	1025139	1021547	3592
107	+	1584614	1588201	3587
108	+	1510887	1514500	3613
109	+	3380848	3384434	3586
110	-	2312312	2308726	3586
112	-	1458151	1454565	3586
114	+	2832149	2835719	3570
115	-	1903324	1899738	3586
118	+	1948833	1952391	3558
121	-	3300262	3296658	3604
123	+	1873021	1876608	3587
126	+	1136179	1139765	3586
128	+	3009902	3013489	3587
130	+	2601857	2605444	3587
132	-	1992766	1989180	3586
134	-	559026	555422	3604
135	-	2107179	2103575	3604
137	-	1215646	1212102	3544
142	+	689874	693460	3586
145	-	412431	408824	3607
147	-	2618675	2615077	3598
149	+	516360	519997	3637
151	+	2017411	2020998	3587
152	-	3954000	3950372	3628
155	-	1903791	1900167	3624
156	-	3391615	3388011	3604
165	-	3740406	3736808	3598
167	-	4104430	4100850	3580
169	-	3757504	3753900	3604
170	+	610524	614110	3586
171	-	1928370	1924751	3619
172	-	1931255	1927648	3607
175	-	3446166	3442580	3586
176	-	1215707	1212163	3544
177	-	1911029	1907459	3570
178	-	2633973	2630375	3598
182	-	355807	352197	3610
183	-	1902310	1898677	3633
185	+	1421308	1424900	3592
187	+	3239884	3243476	3592
189	-	1929321	1925692	3629
190	-	2127658	2124072	3586
192	-	1905218	1901597	3621
196	+	1826202	1829794	3592
197	-	1589712	1586126	3586
198	-	2127731	2124145	3586
202	-	1081508	1077898	3610
204	+	3287136	3290723	3587
205	-	2084832	2081234	3598
206	-	836315	832717	3598
210	-	3736979	3733363	3616
211	-	2192715	2189129	3586
212	+	3008826	3012419	3593
214	+	2572385	2575978	3593
216	+	2068979	2072571	3592
217	+	86915	90494	3579
220	-	2192523	2188937	3586
222	+	642495	646123	3628
223	-	3403855	3400242	3613
224	-	1215630	1212086	3544
--------------------------------------------------------------------------------
Block #274
Seq_id	Strand	Start	End	Length
8	+	89379	101287	11908
11	-	704843	692880	11963
12	+	2562242	2574157	11915
13	+	274128	286062	11934
14	-	2209882	2197984	11898
17	+	83289	95215	11926
18	-	2247250	2235352	11898
20	-	1946047	1934149	11898
21	-	276725	264827	11898
25	-	3661863	3649954	11909
26	-	2222851	2210953	11898
30	+	478378	490242	11864
34	-	14389	2479	11910
35	+	1631669	1643662	11993
36	-	2889847	2877958	11889
37	-	3318599	3306687	11912
40	+	853984	865880	11896
41	-	1909714	1897829	11885
42	-	1364662	1352763	11899
43	+	2910332	2922230	11898
44	-	2029345	2017430	11915
45	+	2716591	2728476	11885
47	+	1674208	1686178	11970
51	+	3247507	3259405	11898
53	+	3081041	3093003	11962
56	+	2882467	2894401	11934
57	-	2209857	2197959	11898
58	+	1937135	1949029	11894
60	-	3416035	3404082	11953
63	+	2109342	2121277	11935
65	+	1905765	1917650	11885
67	+	2272460	2284359	11899
68	-	3007616	2995699	11917
70	+	683733	695638	11905
71	-	2462798	2450902	11896
74	+	2020886	2032812	11926
75	+	2797798	2809696	11898
76	+	569699	581670	11971
77	+	1935823	1947717	11894
78	+	1931008	1942900	11892
79	-	2145897	2133988	11909
81	-	1938328	1926420	11908
82	-	2020373	2008488	11885
90	+	2007689	2019601	11912
91	-	2649502	2637584	11918
92	-	2156024	2144116	11908
95	-	2483431	2471501	11930
96	+	4104258	4116190	11932
99	+	1917241	1929135	11894
100	-	2274716	2262818	11898
102	-	2499809	2487897	11912
105	-	1025381	1013483	11898
106	-	1042539	1030645	11894
107	+	1567377	1579291	11914
108	+	1493424	1505381	11957
109	+	3363362	3375342	11980
110	-	2329533	2317635	11898
112	-	1475370	1463472	11898
114	+	2814744	2826643	11899
115	-	1920737	1908830	11907
118	+	1931379	1943326	11947
121	-	3317685	3305768	11917
123	+	1855800	1867698	11898
126	+	1118779	1130673	11894
128	+	2992656	3004579	11923
130	+	2584640	2596536	11896
132	-	2009990	1998089	11901
134	-	576406	564532	11874
135	-	2124611	2112685	11926
137	-	1232867	1220969	11898
142	+	672429	684369	11940
145	-	429864	417937	11927
147	-	2636102	2624181	11921
149	+	498882	510854	11972
151	+	2000187	2012088	11901
152	-	3971413	3959506	11907
155	-	1921205	1909297	11908
156	-	3409014	3397121	11893
165	-	3757820	3745912	11908
167	-	4121848	4109936	11912
169	-	3774874	3763009	11865
170	+	593134	605018	11884
171	-	1945784	1933876	11908
172	-	1948669	1936761	11908
175	-	3463387	3451489	11898
176	-	1232928	1221030	11898
177	-	1928429	1916535	11894
178	-	2651439	2639479	11960
182	-	373222	361313	11909
183	-	1919724	1907816	11908
185	+	1403911	1415802	11891
187	+	3222473	3234378	11905
189	-	1946735	1934827	11908
190	-	2144877	2132979	11898
192	-	1922632	1910724	11908
196	+	1808821	1820696	11875
197	-	1606936	1595035	11901
198	-	2144950	2133052	11898
202	-	1098935	1087014	11921
204	+	3269915	3281813	11898
205	-	2102246	2090338	11908
206	-	853747	841821	11926
210	-	3754394	3742485	11909
211	-	2209934	2198036	11898
212	+	2991403	3003320	11917
214	+	2554925	2566879	11954
216	+	2051547	2063473	11926
217	+	69447	81409	11962
220	-	2209742	2197844	11898
222	+	625033	636990	11957
223	-	3421282	3409361	11921
224	-	1232852	1220953	11899
--------------------------------------------------------------------------------
Block #273
Seq_id	Strand	Start	End	Length
8	+	71435	78606	7171
11	-	722530	715618	6912
12	+	2544251	2551449	7198
13	+	256219	263335	7116
14	-	2227813	2220627	7186
17	+	65366	72507	7141
18	-	2265181	2257995	7186
20	-	1963978	1956792	7186
21	-	294684	287470	7214
25	-	3679716	3672586	7130
26	-	2240782	2233596	7186
30	+	460474	467633	7159
34	-	32210	25137	7073
35	+	1613796	1620924	7128
36	-	2907663	2900604	7059
37	-	3336443	3329338	7105
40	+	836033	843239	7206
41	-	1927575	1920438	7137
42	-	1382464	1375419	7045
43	+	2892484	2899578	7094
44	-	2047219	2040093	7126
45	+	2698731	2705867	7136
47	+	1656341	1663484	7143
51	+	3229535	3236762	7227
53	+	3063171	3070275	7104
56	+	2864559	2871683	7124
57	-	2227788	2220602	7186
58	+	1919299	1926399	7100
60	-	3433938	3426783	7155
63	+	2091444	2098558	7114
65	+	1887932	1895032	7100
67	+	2254586	2261715	7129
68	-	3025486	3018381	7105
70	+	665828	672949	7121
71	-	2480750	2473543	7207
74	+	2002981	2010102	7121
75	+	2779959	2787053	7094
76	+	551766	558915	7149
77	+	1917990	1925088	7098
78	+	1913187	1920285	7098
79	-	2163794	2156666	7128
81	-	1956185	1949070	7115
82	-	2038209	2031108	7101
90	+	1989807	1996911	7104
91	-	2667342	2660241	7101
92	-	2173933	2166784	7149
95	-	2501285	2494182	7103
96	+	4086321	4093474	7153
99	+	1899397	1906497	7100
100	-	2292647	2285461	7186
102	-	2517690	2510572	7118
105	-	1043230	1036135	7095
106	-	1060376	1053275	7101
107	+	1549484	1556641	7157
108	+	1475537	1482655	7118
109	+	3345458	3352579	7121
110	-	2347479	2340286	7193
112	-	1493301	1486115	7186
114	+	2796873	2803999	7126
115	-	1938602	1931479	7123
118	+	1913507	1920646	7139
121	-	3335616	3328439	7177
123	+	1837961	1845055	7094
126	+	1100886	1108025	7139
128	+	2974740	2981911	7171
130	+	2566682	2573895	7213
132	-	2027836	2020741	7095
134	-	594312	587178	7134
135	-	2142503	2135377	7126
137	-	1250716	1243621	7095
142	+	654494	661645	7151
145	-	447773	440633	7140
147	-	2653952	2646856	7096
149	+	481024	488113	7089
151	+	1982342	1989436	7094
152	-	3989290	3982182	7108
155	-	1939069	1931946	7123
156	-	3426917	3419768	7149
165	-	3775697	3768574	7123
167	-	4139714	4132592	7122
169	-	3792844	3785658	7186
170	+	575319	582377	7058
171	-	1963629	1956517	7112
172	-	1966546	1959423	7123
175	-	3481227	3474132	7095
176	-	1250777	1243682	7095
177	-	1946318	1939174	7144
178	-	2669275	2662169	7106
182	-	391119	383991	7128
183	-	1937597	1930475	7122
185	+	1386010	1393158	7148
187	+	3204622	3211725	7103
189	-	1964610	1957487	7123
190	-	2162808	2155622	7186
192	-	1940496	1933373	7123
196	+	1790907	1798052	7145
197	-	1624782	1617687	7095
198	-	2162881	2155695	7186
202	-	1116842	1109716	7126
204	+	3251943	3259170	7227
205	-	2120123	2113000	7123
206	-	871629	864522	7107
210	-	3772285	3765163	7122
211	-	2227865	2220679	7186
212	+	2973486	2980649	7163
214	+	2537239	2544150	6911
216	+	2033621	2040763	7142
217	+	51643	58673	7030
220	-	2227673	2220487	7186
222	+	607142	614279	7137
223	-	3439148	3432005	7143
224	-	1250699	1243606	7093
--------------------------------------------------------------------------------
Block #272
Seq_id	Strand	Start	End	Length
8	+	66565	69929	3364
11	-	727417	724033	3384
12	+	2539375	2542745	3370
13	+	251343	254713	3370
14	-	2232682	2229318	3364
17	+	60475	63860	3385
18	-	2270050	2266686	3364
20	-	1968847	1965483	3364
21	-	299553	296189	3364
25	-	3684585	3681221	3364
26	-	2245651	2242287	3364
30	+	455604	458968	3364
34	-	37079	33715	3364
35	+	1608920	1612290	3370
36	-	2912532	2909168	3364
37	-	3341312	3337948	3364
40	+	831163	834527	3364
41	-	1932444	1929080	3364
42	-	1387333	1383969	3364
43	+	2887602	2890978	3376
44	-	2052088	2048724	3364
45	+	2693852	2697216	3364
47	+	1651471	1654835	3364
51	+	3224665	3228029	3364
53	+	3058295	3061665	3370
56	+	2859689	2863053	3364
57	-	2232657	2229293	3364
58	+	1914429	1917793	3364
60	-	3438807	3435443	3364
63	+	2086568	2089938	3370
65	+	1883062	1886426	3364
67	+	2249710	2253080	3370
68	-	3030361	3026991	3370
70	+	660952	664322	3370
71	-	2485619	2482255	3364
74	+	1998111	2001475	3364
75	+	2775089	2778453	3364
76	+	546890	550260	3370
77	+	1913120	1916484	3364
78	+	1908317	1911681	3364
79	-	2168663	2165299	3364
81	-	1961054	1957690	3364
82	-	2043078	2039714	3364
90	+	1984925	1988301	3376
91	-	2672211	2668847	3364
92	-	2178808	2175438	3370
95	-	2506154	2502790	3364
96	+	4081445	4084815	3370
99	+	1894527	1897891	3364
100	-	2297516	2294152	3364
102	-	2522565	2519195	3370
105	-	1048111	1044735	3376
106	-	1065245	1061881	3364
107	+	1544614	1547978	3364
108	+	1470661	1474031	3370
109	+	3340582	3343952	3370
110	-	2352343	2348984	3359
112	-	1498170	1494806	3364
114	+	2792003	2795367	3364
115	-	1943471	1940107	3364
118	+	1908637	1912001	3364
121	-	3340485	3337121	3364
123	+	1833091	1836455	3364
126	+	1096016	1099380	3364
128	+	2969870	2973234	3364
130	+	2561812	2565176	3364
132	-	2032705	2029341	3364
134	-	599196	595826	3370
135	-	2147378	2144008	3370
137	-	1255597	1252221	3376
142	+	649624	652988	3364
145	-	452642	449278	3364
147	-	2658821	2655457	3364
149	+	476154	479530	3376
151	+	1977472	1980836	3364
152	-	3994159	3990795	3364
155	-	1943938	1940574	3364
156	-	3431786	3428422	3364
165	-	3780566	3777202	3364
167	-	4144582	4141219	3363
169	-	3797713	3794349	3364
170	+	570445	573813	3368
171	-	1968498	1965134	3364
172	-	1971415	1968051	3364
175	-	3486096	3482732	3364
176	-	1255658	1252282	3376
177	-	1951187	1947823	3364
178	-	2674150	2670780	3370
182	-	395988	392624	3364
183	-	1942466	1939102	3364
185	+	1381142	1384504	3362
187	+	3199752	3203116	3364
189	-	1969479	1966115	3364
190	-	2167677	2164313	3364
192	-	1945365	1942001	3364
196	+	1786031	1789401	3370
197	-	1629651	1626287	3364
198	-	2167750	2164386	3364
202	-	1121711	1118347	3364
204	+	3247073	3250437	3364
205	-	2124992	2121628	3364
206	-	876504	873134	3370
210	-	3777154	3773790	3364
211	-	2232734	2229370	3364
212	+	2968616	2971980	3364
214	+	2532351	2535736	3385
216	+	2028745	2032115	3370
217	+	46767	50137	3370
220	-	2232542	2229178	3364
222	+	602272	605636	3364
223	-	3444017	3440653	3364
224	-	1255580	1252204	3376
--------------------------------------------------------------------------------
Block #271
Seq_id	Strand	Start	End	Length
8	+	54488	65579	11091
11	-	739495	728404	11091
12	+	2527307	2538398	11091
13	+	239248	250357	11109
14	-	2244770	2233649	11121
17	+	37767	48857	11090
18	-	2282138	2271017	11121
20	-	1980942	1969821	11121
21	-	311641	300520	11121
25	-	3696703	3685567	11136
26	-	2257739	2246618	11121
30	+	443477	454598	11121
34	-	49192	38065	11127
35	+	1596785	1607921	11136
36	-	2924614	2913487	11127
37	-	3353415	3342291	11124
40	+	819069	830190	11121
41	-	1944535	1933423	11112
42	-	1399434	1388316	11118
43	+	2875549	2886629	11080
44	-	2064179	2053067	11112
45	+	2681762	2692874	11112
47	+	1639381	1650493	11112
51	+	3212585	3223706	11121
53	+	3046215	3057309	11094
56	+	2847580	2858704	11124
57	-	2244745	2233624	11121
58	+	1902337	1913449	11112
60	-	3450915	3439794	11121
63	+	2074490	2085581	11091
65	+	1870970	1882082	11112
67	+	2237611	2248723	11112
68	-	3042363	3031348	11015
70	+	648872	659966	11094
71	-	2497714	2486593	11121
74	+	1986034	1997125	11091
75	+	2763036	2774116	11080
76	+	534813	545904	11091
77	+	1901028	1912140	11112
78	+	1896225	1907337	11112
79	-	2180745	2169609	11136
81	-	1973133	1962040	11093
82	-	2055171	2044059	11112
90	+	1972844	1983947	11103
91	-	2684306	2673197	11109
92	-	2190935	2179809	11126
95	-	2518252	2507140	11112
96	+	4069368	4080459	11091
99	+	1882431	1893542	11111
100	-	2309604	2298483	11121
102	-	2534678	2523551	11127
105	-	1060165	1049085	11080
106	-	1077338	1066226	11112
107	+	1532527	1543648	11121
108	+	1458564	1469676	11112
109	+	3328507	3339596	11089
110	-	2364442	2353324	11118
112	-	1510258	1499137	11121
114	+	2779913	2791025	11112
115	-	1955530	1944456	11074
118	+	1896552	1907655	11103
121	-	3352576	3341464	11112
123	+	1821038	1832118	11080
126	+	1083927	1095039	11112
128	+	2957790	2968911	11121
130	+	2549718	2560839	11121
132	-	2044793	2033672	11121
134	-	611302	600175	11127
135	-	2159459	2148365	11094
137	-	1267651	1256571	11080
142	+	637481	648617	11136
145	-	464766	453630	11136
147	-	2670897	2659776	11121
149	+	464060	475193	11133
151	+	1965385	1976506	11121
152	-	4006248	3995136	11112
155	-	1956004	1944911	11093
156	-	3443877	3432765	11112
165	-	3792646	3781553	11093
167	-	4156674	4145559	11115
169	-	3809788	3798661	11127
170	+	558364	569489	11125
171	-	1980570	1969477	11093
172	-	1983492	1972400	11092
175	-	3498150	3487070	11080
176	-	1267712	1256632	11080
177	-	1963278	1952166	11112
178	-	2686230	2675118	11112
182	-	408070	396934	11136
183	-	1954537	1943449	11088
185	+	1369052	1380164	11112
187	+	3187668	3198738	11070
189	-	1981558	1970465	11093
190	-	2179765	2168644	11121
192	-	1957444	1946352	11092
196	+	1773932	1785044	11112
197	-	1641739	1630618	11121
198	-	2179838	2168717	11121
202	-	1133785	1122688	11097
204	+	3234993	3246114	11121
205	-	2137072	2125979	11093
206	-	888582	877491	11091
210	-	3789226	3778108	11118
211	-	2244822	2233701	11121
212	+	2956537	2967630	11093
214	+	2520274	2531365	11091
216	+	2016668	2027759	11091
217	+	34684	45781	11097
220	-	2244630	2233509	11121
222	+	590234	601305	11071
223	-	3456105	3445002	11103
224	-	1267634	1256554	11080
--------------------------------------------------------------------------------
Block #270
Seq_id	Strand	Start	End	Length
8	+	50046	54457	4411
11	-	743889	739526	4363
12	+	2522856	2527276	4420
13	+	234813	239217	4404
14	-	2250372	2246041	4331
17	+	33333	37736	4403
18	-	2287740	2283409	4331
20	-	1986546	1982215	4331
21	-	317243	312912	4331
25	-	3701084	3696734	4350
26	-	2263340	2259010	4330
30	+	439114	443446	4332
34	-	53561	49223	4338
35	+	1592324	1596754	4430
36	-	2928983	2924645	4338
37	-	3357849	3353446	4403
40	+	813466	817798	4332
41	-	1948949	1944566	4383
42	-	1403798	1399465	4333
44	-	2068541	2064210	4331
45	+	2677348	2681731	4383
47	+	1634904	1639350	4446
51	+	3206982	3211314	4332
53	+	3041829	3046184	4355
56	+	2843186	2847549	4363
57	-	2250347	2246016	4331
58	+	1897892	1902306	4414
60	-	3455280	3450946	4334
63	+	2070072	2074459	4387
65	+	1866502	1870939	4437
67	+	2233215	2237580	4365
68	-	3046749	3042394	4355
70	+	644406	648841	4435
71	-	2503316	2498985	4331
74	+	1981640	1986003	4363
76	+	530363	534782	4419
77	+	1896571	1900997	4426
78	+	1891830	1896194	4364
79	-	2185115	2180776	4339
81	-	1977536	1973164	4372
82	-	2059634	2055202	4432
90	+	1968445	1972813	4368
91	-	2688774	2684337	4437
92	-	2195404	2190966	4438
95	-	2522648	2518283	4365
96	+	4064934	4069337	4403
99	+	1877990	1882400	4410
100	-	2315206	2310875	4331
102	-	2539035	2534709	4326
106	-	1081779	1077369	4410
107	+	1526918	1531256	4338
108	+	1454122	1458533	4411
109	+	3324073	3328476	4403
110	-	2370046	2365716	4330
112	-	1515860	1511529	4331
114	+	2775505	2779882	4377
115	-	1959933	1955561	4372
118	+	1892153	1896521	4368
121	-	3356994	3352607	4387
123	+	1815429	1819767	4338
126	+	1079466	1083896	4430
128	+	2952181	2956519	4338
130	+	2544115	2548447	4332
132	-	2050394	2046064	4330
134	-	615712	611333	4379
135	-	2163837	2159490	4347
142	+	633112	637450	4338
145	-	469147	464797	4350
147	-	2675307	2670928	4379
149	+	459674	464029	4355
151	+	1959784	1964114	4330
152	-	4010652	4006279	4373
155	-	1960406	1956035	4371
156	-	3448279	3443908	4371
165	-	3797054	3792677	4377
167	-	4161095	4156705	4390
169	-	3814206	3809819	4387
170	+	553995	558333	4338
171	-	1984978	1980601	4377
172	-	1987899	1983523	4376
175	-	3503759	3499421	4338
177	-	1967701	1963309	4392
178	-	2690701	2686261	4440
182	-	412440	408101	4339
183	-	1958945	1954568	4377
185	+	1364651	1369021	4370
187	+	3183299	3187637	4338
189	-	1985966	1981589	4377
190	-	2185367	2181036	4331
192	-	1961851	1957475	4376
196	+	1769554	1773901	4347
197	-	1647340	1643010	4330
198	-	2185439	2181109	4330
202	-	1138174	1133816	4358
204	+	3229391	3233723	4332
205	-	2141480	2137103	4377
206	-	893024	888613	4411
210	-	3793597	3789257	4340
212	+	2952129	2956506	4377
214	+	2515880	2520243	4363
216	+	2012186	2016637	4451
217	+	30331	34653	4322
220	-	2250231	2245901	4330
222	+	585768	590203	4435
223	-	3460551	3456136	4415
--------------------------------------------------------------------------------
Block #269
Seq_id	Strand	Start	End	Length
8	+	45002	50044	5042
11	-	748961	743890	5071
12	+	2517771	2522854	5083
13	+	229771	234811	5040
17	+	28271	33331	5060
25	-	3706187	3701085	5102
30	+	434057	439112	5055
34	-	58677	53562	5115
35	+	1587264	1592322	5058
36	-	2934038	2928984	5054
37	-	3362940	3357850	5090
41	-	1954019	1948950	5069
42	-	1408933	1403799	5134
44	-	2073606	2068543	5063
45	+	2672278	2677346	5068
47	+	1629854	1634902	5048
53	+	3036751	3041827	5076
56	+	2838131	2843184	5053
58	+	1892814	1897890	5076
60	-	3460392	3455281	5111
63	+	2064978	2070070	5092
65	+	1861403	1866500	5097
67	+	2228139	2233213	5074
68	-	3051840	3046750	5090
70	+	639273	644404	5131
74	+	1976561	1981638	5077
76	+	525237	530361	5124
77	+	1891507	1896569	5062
78	+	1886780	1891828	5048
79	-	2190192	2185116	5076
81	-	1982585	1977537	5048
82	-	2064733	2059635	5098
90	+	1963390	1968443	5053
91	-	2693838	2688775	5063
92	-	2200547	2195406	5141
95	-	2527678	2522649	5029
96	+	4059842	4064932	5090
99	+	1872919	1877988	5069
102	-	2544057	2539036	5021
106	-	1086843	1081780	5063
107	+	1521959	1526916	4957
108	+	1449067	1454120	5053
109	+	3318999	3324071	5072
110	-	2374970	2370047	4923
114	+	2770457	2775503	5046
115	-	1964992	1959934	5058
118	+	1887098	1892151	5053
121	-	3362044	3356995	5049
123	+	1810494	1815427	4933
126	+	1074399	1079464	5065
128	+	2947206	2952179	4973
132	-	2055332	2050395	4937
134	-	620788	615713	5075
135	-	2168949	2163838	5111
142	+	628069	633110	5041
145	-	474227	469148	5079
147	-	2680332	2675308	5024
149	+	454527	459672	5145
151	+	1954846	1959782	4936
152	-	4015714	4010653	5061
155	-	1965463	1960407	5056
156	-	3453370	3448280	5090
165	-	3802124	3797055	5069
167	-	4166120	4161096	5024
169	-	3819275	3814207	5068
170	+	548940	553993	5053
171	-	1990037	1984979	5058
172	-	1992968	1987900	5068
175	-	3508701	3503760	4941
177	-	1972773	1967702	5071
178	-	2695853	2690702	5151
182	-	417510	412441	5069
183	-	1964014	1958946	5068
185	+	1359525	1364649	5124
187	+	3178266	3183297	5031
189	-	1991035	1985967	5068
192	-	1966917	1961852	5065
196	+	1764501	1769552	5051
197	-	1652278	1647341	4937
202	-	1143225	1138175	5050
205	-	2146550	2141481	5069
206	-	898084	893025	5059
210	-	3798677	3793599	5078
212	+	2947071	2952127	5056
214	+	2510808	2515878	5070
216	+	2007073	2012184	5111
217	+	25275	30329	5054
222	+	580714	585766	5052
223	-	3465551	3460552	4999
--------------------------------------------------------------------------------
Block #268
Seq_id	Strand	Start	End	Length
8	+	41351	44565	3214
11	-	752612	749398	3214
12	+	2514120	2517334	3214
13	+	226120	229334	3214
17	+	24620	27834	3214
25	-	3709838	3706624	3214
30	+	430406	433620	3214
34	-	62328	59114	3214
35	+	1583613	1586827	3214
36	-	2937689	2934475	3214
37	-	3366591	3363377	3214
41	-	1957670	1954456	3214
42	-	1412584	1409370	3214
44	-	2077254	2074043	3211
45	+	2668629	2671841	3212
47	+	1626203	1629417	3214
53	+	3033100	3036314	3214
56	+	2834480	2837694	3214
58	+	1889163	1892377	3214
60	-	3464043	3460829	3214
63	+	2061327	2064541	3214
65	+	1857752	1860966	3214
67	+	2224488	2227702	3214
68	-	3055491	3052277	3214
70	+	635622	638836	3214
74	+	1972910	1976124	3214
76	+	521586	524800	3214
77	+	1887856	1891070	3214
78	+	1883129	1886343	3214
79	-	2193843	2190629	3214
81	-	1986236	1983022	3214
82	-	2068382	2065170	3212
90	+	1959739	1962953	3214
91	-	2697489	2694275	3214
92	-	2204198	2200984	3214
95	-	2531329	2528115	3214
96	+	4056191	4059405	3214
99	+	1869268	1872482	3214
102	-	2547707	2544494	3213
106	-	1090494	1087280	3214
107	+	1518314	1521522	3208
108	+	1445416	1448630	3214
109	+	3315348	3318562	3214
110	-	2378615	2375407	3208
114	+	2766806	2770020	3214
115	-	1968643	1965429	3214
118	+	1883447	1886661	3214
121	-	3365695	3362481	3214
123	+	1806849	1810057	3208
126	+	1070748	1073962	3214
128	+	2943561	2946769	3208
132	-	2058977	2055769	3208
134	-	624439	621225	3214
135	-	2172600	2169386	3214
142	+	624421	627632	3211
145	-	477878	474664	3214
147	-	2683983	2680769	3214
149	+	450876	454090	3214
151	+	1951201	1954409	3208
152	-	4019365	4016151	3214
155	-	1969114	1965900	3214
156	-	3457021	3453807	3214
165	-	3805775	3802561	3214
167	-	3382	162	3220
169	-	3822923	3819712	3211
170	+	545289	548503	3214
171	-	1993688	1990474	3214
172	-	1996619	1993405	3214
175	-	3512346	3509138	3208
177	-	1976424	1973210	3214
178	-	2699504	2696290	3214
182	-	421161	417947	3214
183	-	1967665	1964451	3214
185	+	1355874	1359088	3214
187	+	3174615	3177829	3214
189	-	1994686	1991472	3214
192	-	1970568	1967354	3214
196	+	1760850	1764064	3214
197	-	1655923	1652715	3208
202	-	1146876	1143662	3214
205	-	2150201	2146987	3214
206	-	901736	898521	3215
210	-	3802337	3799114	3223
212	+	2943420	2946634	3214
214	+	2507157	2510371	3214
216	+	2003422	2006636	3214
217	+	21624	24838	3214
222	+	577063	580277	3214
223	-	3469202	3465988	3214
--------------------------------------------------------------------------------
Block #267
Seq_id	Strand	Start	End	Length
8	+	29956	37049	7093
11	-	764005	756914	7091
12	+	2502725	2509818	7093
13	+	214735	221818	7083
14	-	2261709	2254635	7074
17	+	13250	20318	7068
18	-	2299077	2292003	7074
20	-	1997868	1990809	7059
21	-	328580	321506	7074
25	-	3721275	3714137	7138
26	-	2274677	2267603	7074
30	+	419082	426101	7019
34	-	73742	66652	7090
35	+	1572191	1579311	7120
36	-	2949052	2941977	7075
37	-	3377951	3370861	7090
40	+	802144	809204	7060
41	-	1969075	1961983	7092
42	-	1423969	1416886	7083
44	-	2088674	2081553	7121
45	+	2657221	2664314	7093
47	+	1614776	1621904	7128
51	+	3195661	3202721	7060
53	+	3021688	3028798	7110
56	+	2823085	2830178	7093
57	-	2261684	2254610	7074
58	+	1877751	1884864	7113
60	-	3475450	3468353	7097
63	+	2049948	2057025	7077
65	+	1846334	1853453	7119
67	+	2213056	2220189	7133
68	-	3066902	3059793	7109
70	+	624268	631350	7082
71	-	2514638	2507579	7059
74	+	1961466	1968608	7142
76	+	510183	517284	7101
77	+	1876473	1883557	7084
78	+	1871658	1878830	7172
79	-	2205197	2198143	7054
81	-	1997630	1990538	7092
82	-	2079799	2072681	7118
90	+	1948358	1955429	7071
91	-	2708881	2701799	7082
92	-	2215583	2208497	7086
95	-	2542728	2535628	7100
96	+	4044761	4051889	7128
99	+	1857884	1864970	7086
100	-	2326543	2319469	7074
102	-	2559103	2552020	7083
106	-	1101860	1094793	7067
107	+	1506963	1514023	7060
108	+	1434021	1441114	7093
109	+	3303927	3311046	7119
110	-	2389966	2382892	7074
112	-	1527197	1520123	7074
114	+	2755388	2762507	7119
115	-	1980037	1972945	7092
118	+	1872068	1879156	7088
121	-	3377079	3369994	7085
123	+	1795509	1802569	7060
126	+	1059367	1066449	7082
128	+	2932212	2939270	7058
130	+	2532793	2539853	7060
132	-	2070329	2063255	7074
134	-	635914	628727	7187
135	-	2184002	2176902	7100
142	+	613005	620102	7097
145	-	489279	482180	7099
147	-	2695398	2688271	7127
149	+	439484	446572	7088
151	+	1939848	1946923	7075
152	-	4030782	4023664	7118
155	-	1980508	1973416	7092
156	-	3468421	3461331	7090
165	-	3817169	3810077	7092
167	-	14770	7684	7086
169	-	3834285	3827225	7060
170	+	533925	541001	7076
171	-	2005082	1997990	7092
172	-	2008012	2000921	7091
175	-	3523685	3516626	7059
177	-	1987886	1980723	7163
178	-	2710920	2703803	7117
182	-	430941	423887	7054
183	-	1979059	1971967	7092
185	+	1344474	1351564	7090
187	+	3163198	3170313	7115
189	-	2006080	1998988	7092
190	-	2196704	2189630	7074
192	-	1981962	1974870	7092
196	+	1749494	1756551	7057
197	-	1667275	1660201	7074
198	-	2196776	2189702	7074
202	-	1158237	1151164	7073
204	+	3218070	3225130	7060
205	-	2161595	2154503	7092
206	-	913138	906038	7100
210	-	3813726	3806647	7079
212	+	2932025	2939118	7093
214	+	2495763	2502855	7092
216	+	1992019	1999120	7101
217	+	10272	17333	7061
220	-	2261567	2254494	7073
222	+	565641	572775	7134
